chose_plan,taxrate1,taxrate2,taxrate3,taxrate4,taxrate5,taxrate6,taxrev,inequality_aversion,taxes_harm_economy,partyid,ID,weight
0,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 15%,>375k: 35%,>125%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 5%,<75%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 15%,<75%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 15%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 25%,95-105%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 25%,>125%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 25%,175-375k: 5%,>375k: 15%,75-95%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 35%,105-125%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 0%,10-35k: 15%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 55%,95-105%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 5%,<75%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 15%,<75%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 5%,>375k: 15%,105-125%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 25%,95-105%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 25%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 35%,105-125%,0,NA,Republican,206919243,0.6163386702537537
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 45%,>375k: 55%,95-105%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 15%,<75%,0,NA,Republican,206919243,0.6163386702537537
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 35%,>375k: 25%,105-125%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 35%,>375k: 55%,75-95%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 35%,>375k: 45%,75-95%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 25%,>375k: 5%,<75%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 25%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 15%,75-95%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 35%,>375k: 5%,95-105%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 45%,105-125%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 5%,>375k: 35%,105-125%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 25%,>375k: 5%,95-105%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 45%,105-125%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 15%,>375k: 25%,105-125%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 55%,75-95%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 35%,105-125%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 15%,105-125%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 35%,175-375k: 25%,>375k: 55%,105-125%,1,0,Democrat,206931308,1.1940306425094604
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 35%,>375k: 25%,<75%,1,0,Democrat,206931308,1.1940306425094604
0,<10k: 25%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 5%,>375k: 35%,>125%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 15%,105-125%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 25%,>125%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 35%,>375k: 25%,75-95%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 15%,<75%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 25%,<75%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 35%,>375k: 15%,<75%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 0%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 25%,75-95%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 0%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 45%,75-95%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 25%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 45%,>125%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 25%,>375k: 25%,95-105%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 25%,75-95%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 25%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 5%,>375k: 25%,75-95%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 45%,>375k: 5%,75-95%,0,1,Republican,206943778,1.0043593645095825
0,<10k: 15%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 35%,75-95%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 15%,<75%,0,1,Republican,206943778,1.0043593645095825
1,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 5%,<75%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 25%,>375k: 5%,105-125%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 45%,95-105%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 45%,<75%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 25%,<75%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 25%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 5%,>375k: 55%,95-105%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 55%,>125%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 5%,>125%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 15%,75-95%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 55%,105-125%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 5%,>375k: 55%,>125%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 5%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 5%,105-125%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 35%,>375k: 5%,75-95%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 45%,>375k: 45%,75-95%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 15%,<75%,0,1,Republican,206943798,0.5115803480148315
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 45%,75-95%,0,1,Republican,206943798,0.5115803480148315
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 35%,75-95%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 45%,75-95%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 15%,<75%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 25%,95-105%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 45%,95-105%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 25%,>375k: 45%,>125%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 25%,105-125%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 45%,105-125%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 45%,105-125%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 15%,<75%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 35%,>125%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 45%,>125%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 25%,75-95%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 5%,>375k: 15%,<75%,1,0,Democrat,206943801,0.7901400923728943
1,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 55%,>125%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 15%,75-95%,1,0,Democrat,206943801,0.7901400923728943
0,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 35%,>375k: 25%,<75%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 5%,75-95%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 35%,105-125%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 35%,>125%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 5%,>375k: 15%,>125%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 55%,>125%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 5%,75-95%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 5%,175-375k: 5%,>375k: 35%,95-105%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 5%,>375k: 25%,<75%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 35%,>375k: 15%,105-125%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 5%,105-125%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 55%,75-95%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 25%,>375k: 35%,75-95%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 25%,105-125%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 45%,>375k: 25%,>125%,0,1,Independent,206943804,0.7960132956504822
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 25%,105-125%,0,1,Independent,206943804,0.7960132956504822
1,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 15%,175-375k: 45%,>375k: 45%,105-125%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 5%,10-35k: 15%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 25%,75-95%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 35%,105-125%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 45%,105-125%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 15%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 35%,>375k: 5%,<75%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 5%,10-35k: 35%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 45%,105-125%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 0%,10-35k: 15%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 15%,75-95%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 55%,<75%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 15%,>125%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 5%,<75%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 15%,10-35k: 25%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 35%,95-105%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 25%,75-95%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 55%,<75%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 5%,75-95%,0,NA,Independent,206943814,2.2171220779418945
1,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 25%,105-125%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 5%,<75%,0,NA,Independent,206943814,2.2171220779418945
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 5%,>375k: 55%,75-95%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 35%,75-95%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 55%,>125%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 45%,75-95%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 15%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 15%,>125%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 15%,<75%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 45%,>125%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 15%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 55%,105-125%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 55%,105-125%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 5%,175-375k: 35%,>375k: 25%,75-95%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 25%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 35%,105-125%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 55%,75-95%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 55%,105-125%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 5%,>375k: 5%,<75%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 35%,175-375k: 5%,>375k: 45%,>125%,1,0,Republican,206943822,0.6364291310310364
0,<10k: 25%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 35%,>125%,1,0,Republican,206943822,0.6364291310310364
1,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 35%,175-375k: 45%,>375k: 15%,>125%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 5%,95-105%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 45%,75-95%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 15%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 5%,95-105%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 5%,>375k: 45%,105-125%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 15%,<75%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 35%,>375k: 15%,<75%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 55%,75-95%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 5%,>375k: 45%,105-125%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 35%,75-95%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 55%,>125%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 45%,>375k: 5%,105-125%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 25%,175-375k: 25%,>375k: 35%,<75%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 25%,10-35k: 35%,35-85k: 15%,85-175k: 15%,175-375k: 35%,>375k: 35%,>125%,1,0,Democrat,206943823,1.267026662826538
1,<10k: 0%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 15%,<75%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 5%,95-105%,1,0,Democrat,206943823,1.267026662826538
0,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 25%,95-105%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 15%,10-35k: 15%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 25%,105-125%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 45%,<75%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 45%,75-95%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 25%,95-105%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 45%,>375k: 35%,75-95%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 25%,10-35k: 35%,35-85k: 25%,85-175k: 35%,175-375k: 35%,>375k: 35%,>125%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 25%,>125%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 45%,>375k: 25%,75-95%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 35%,>125%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 25%,<75%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 35%,105-125%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 25%,>375k: 5%,75-95%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 15%,105-125%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 55%,>125%,0,1,Republican,206943829,0.5115803480148315
1,<10k: 15%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 15%,95-105%,0,1,Republican,206943829,0.5115803480148315
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 25%,105-125%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 35%,>125%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 15%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 5%,>375k: 45%,75-95%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 5%,<75%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 55%,>125%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 5%,<75%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 15%,10-35k: 15%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 5%,75-95%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 55%,75-95%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 35%,>125%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 15%,<75%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 0%,10-35k: 15%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 35%,95-105%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 55%,>125%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 15%,105-125%,0,1,Republican,206944995,0.8703789710998535
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 45%,<75%,0,1,Republican,206944995,0.8703789710998535
0,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 45%,>375k: 55%,>125%,0,1,Republican,206944995,0.8703789710998535
